,_totalUpserts,accountName,application,applicationId,eventCompletionTimestamp,eventTimestamp,pickupTimestamp,responseTime,segments.entryPoint,segments.node,segments.nodeId,segments.requestExperience,segments.tier,segments.tierId,segments.userData,segments.userData.age,anomalous,segments.userData.ccavg,segments.userData.cd.account,segments.userData.creditcard,segments.userData.education,segments.userData.experience,segments.userData.family,segments.userData.income,segments.userData.mortgage,segments.userData.online,segments.userData.personal.loan,segments.userData.responsetime,segments.userData.securities.account,segments.userData.zip.code,transactionId,transactionName 
2063,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T19:11:16.826Z,2020-04-07T19:10:55.027Z,2020-04-07T19:11:17.124Z,24,True,process-0,89292826,NORMAL,CronApi,379898,,47,0,0,0,0,1,22,2,11,78,0,0,25,0,92192,1153507,modified_apply_for_mortgage
2064,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T19:11:16.858Z,2020-04-07T19:10:50.018Z,2020-04-07T19:11:17.213Z,17,True,process-0,89292826,NORMAL,CronApi,379898,,28,0,2.1,0,0,3,2,4,114,0,1,0,17,0,94606,1153507,modified_apply_for_mortgage
2065,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T19:11:16.769Z,2020-04-07T19:10:45.031Z,2020-04-07T19:11:17.132Z,30,True,process-0,89292826,NORMAL,CronApi,379898,,42,0,1.1,0,1,2,17,4,72,203,0,0,29,0,95616,1153507,modified_apply_for_mortgage
2066,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T19:11:16.857Z,2020-04-07T19:10:40.025Z,2020-04-07T19:11:17.274Z,24,True,process-0,89292826,NORMAL,CronApi,379898,,27,0,1.5,0,1,1,3,1,148,397,1,0,23,0,92780,1153507,modified_apply_for_mortgage
2067,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T19:11:10.730Z,2020-04-07T19:10:35.021Z,2020-04-07T19:11:11.455Z,18,True,process-0,89292826,NORMAL,CronApi,379898,,64,0,2,0,1,1,38,1,115,0,1,0,18,0,94105,1153507,modified_apply_for_mortgage
2068,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T19:11:16.607Z,2020-04-07T19:10:30.031Z,2020-04-07T19:11:16.867Z,29,True,process-0,89292826,NORMAL,CronApi,379898,,54,0,1.4,0,0,3,24,1,49,0,1,0,29,0,91801,1153507,modified_apply_for_mortgage
2069,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T19:10:46.649Z,2020-04-07T19:10:25.015Z,2020-04-07T19:10:46.766Z,14,True,process-0,89292826,NORMAL,CronApi,379898,,43,0,0.5,0,1,3,18,3,89,108,0,0,13,0,94303,1153507,modified_apply_for_mortgage
2070,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T19:10:38.622Z,2020-04-07T19:10:20.027Z,2020-04-07T19:10:38.930Z,26,True,process-0,89292826,NORMAL,CronApi,379898,,52,0,2.4,0,0,2,26,2,114,0,0,0,25,0,91330,1153507,modified_apply_for_mortgage
2071,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T19:10:38.521Z,2020-04-07T19:10:15.023Z,2020-04-07T19:10:39.142Z,22,True,process-0,89292826,NORMAL,CronApi,379898,,45,0,0.5,0,0,3,20,3,94,0,1,0,21,0,90095,1153507,modified_apply_for_mortgage
2072,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T19:10:38.602Z,2020-04-07T19:10:10.033Z,2020-04-07T19:10:38.883Z,31,True,process-0,89292826,NORMAL,CronApi,379898,,34,0,1.5,0,1,2,10,1,34,111,0,0,30,0,95060,1153507,modified_apply_for_mortgage
2073,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T19:10:46.864Z,2020-04-07T19:10:05.031Z,2020-04-07T19:10:47.050Z,30,True,process-0,89292826,NORMAL,CronApi,379898,,62,0,1.1,0,1,1,38,2,50,0,0,0,29,0,94539,1153507,modified_apply_for_mortgage
2074,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T19:10:40.611Z,2020-04-07T19:10:00.022Z,2020-04-07T19:10:41.328Z,20,True,process-0,89292826,NORMAL,CronApi,379898,,28,0,6.33,0,0,1,4,1,155,0,0,0,20,0,90019,1153507,modified_apply_for_mortgage
2075,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T19:10:10.621Z,2020-04-07T19:09:55.032Z,2020-04-07T19:10:11.022Z,30,True,process-0,89292826,NORMAL,CronApi,379898,,52,0,4.9,0,0,1,26,1,114,0,0,0,30,0,94304,1153507,modified_apply_for_mortgage
2076,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T19:10:16.593Z,2020-04-07T19:09:50.013Z,2020-04-07T19:10:16.751Z,12,True,process-0,89292826,NORMAL,CronApi,379898,,44,0,0,0,0,2,19,4,30,0,1,0,11,0,95616,1153507,modified_apply_for_mortgage
2077,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T19:10:08.484Z,2020-04-07T19:09:45.030Z,2020-04-07T19:10:08.977Z,29,True,process-0,89292826,NORMAL,CronApi,379898,,50,0,1,0,0,1,24,1,130,0,0,0,28,0,95833,1153507,modified_apply_for_mortgage
2078,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T19:10:08.522Z,2020-04-07T19:09:40.023Z,2020-04-07T19:10:08.975Z,22,True,process-0,89292826,NORMAL,CronApi,379898,,28,0,1.5,0,1,1,2,1,42,0,1,0,22,0,95762,1153507,modified_apply_for_mortgage
2079,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T19:10:10.621Z,2020-04-07T19:09:35.031Z,2020-04-07T19:10:11.020Z,30,True,process-0,89292826,NORMAL,CronApi,379898,,29,0,3.3,0,0,1,4,2,121,0,1,0,30,0,90028,1153507,modified_apply_for_mortgage
2080,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T19:10:10.603Z,2020-04-07T19:09:30.016Z,2020-04-07T19:10:11.014Z,14,True,process-0,89292826,NORMAL,CronApi,379898,,42,0,0.8,0,0,1,18,4,89,184,0,0,14,0,94539,1153507,modified_apply_for_mortgage
2081,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T19:09:46.600Z,2020-04-07T19:09:25.032Z,2020-04-07T19:09:46.834Z,30,True,process-0,89292826,NORMAL,CronApi,379898,,43,0,0.5,0,0,2,17,3,32,0,1,0,29,0,90401,1153507,modified_apply_for_mortgage
2082,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T19:09:38.498Z,2020-04-07T19:09:20.025Z,2020-04-07T19:09:38.707Z,23,True,process-0,89292826,NORMAL,CronApi,379898,,44,0,2,0,0,3,20,4,81,277,1,0,22,0,90245,1153507,modified_apply_for_mortgage
2083,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T19:09:46.876Z,2020-04-07T19:09:15.023Z,2020-04-07T19:09:46.947Z,21,True,process-0,89292826,NORMAL,CronApi,379898,,49,0,0.2,0,0,1,25,4,22,83,1,0,21,0,90058,1153507,modified_apply_for_mortgage
2084,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T19:09:38.527Z,2020-04-07T19:09:10.026Z,2020-04-07T19:09:38.690Z,25,True,process-0,89292826,NORMAL,CronApi,379898,,30,0,2.6,0,0,2,5,1,78,0,1,0,24,0,92037,1153507,modified_apply_for_mortgage
2085,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T19:09:40.643Z,2020-04-07T19:09:05.014Z,2020-04-07T19:09:40.786Z,11,True,process-0,89292826,NORMAL,CronApi,379898,,45,0,2,0,1,3,21,4,84,0,1,0,11,0,94550,1153507,modified_apply_for_mortgage
2086,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T19:09:46.902Z,2020-04-07T19:09:00.031Z,2020-04-07T19:09:46.983Z,29,True,process-0,89292826,NORMAL,CronApi,379898,,36,0,1.5,0,0,2,12,1,38,0,0,0,29,0,94109,1153507,modified_apply_for_mortgage
2087,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T19:09:08.621Z,2020-04-07T19:08:55.014Z,2020-04-07T19:09:08.761Z,13,True,process-0,89292826,NORMAL,CronApi,379898,,58,0,1.2,0,0,3,34,1,19,0,0,0,12,0,90504,1153507,modified_apply_for_mortgage
2088,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T19:09:16.836Z,2020-04-07T19:08:50.027Z,2020-04-07T19:09:16.967Z,25,True,process-0,89292826,NORMAL,CronApi,379898,,39,0,2.4,0,0,1,15,4,62,86,0,0,25,0,93955,1153507,modified_apply_for_mortgage
2089,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T19:09:16.835Z,2020-04-07T19:08:45.031Z,2020-04-07T19:09:16.966Z,29,True,process-0,89292826,NORMAL,CronApi,379898,,52,0,1.8,0,0,3,28,1,62,231,1,0,28,0,94111,1153507,modified_apply_for_mortgage
2090,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T19:09:10.715Z,2020-04-07T19:08:40.027Z,2020-04-07T19:09:11.248Z,26,True,process-0,89292826,NORMAL,CronApi,379898,,53,0,2,0,1,3,23,4,58,0,1,0,27,0,94720,1153507,modified_apply_for_mortgage
2091,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T19:09:16.882Z,2020-04-07T19:08:35.504Z,2020-04-07T19:09:16.995Z,502,True,process-0,89292826,SLOW,CronApi,379898,,57,2,1.5,0,0,1,33,3,30,151,1,0,502,1,93106,1153507,modified_apply_for_mortgage
2092,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T19:09:16.904Z,2020-04-07T19:08:30.026Z,2020-04-07T19:09:17.117Z,25,True,process-0,89292826,NORMAL,CronApi,379898,,52,0,1.9,1,1,2,28,3,39,83,1,0,24,0,90095,1153507,modified_apply_for_mortgage
2093,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T19:08:38.507Z,2020-04-07T19:08:25.019Z,2020-04-07T19:08:38.889Z,18,True,process-0,89292826,NORMAL,CronApi,379898,,49,0,2.6,0,0,1,23,4,39,0,0,0,17,0,95521,1153507,modified_apply_for_mortgage
2094,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T19:08:46.639Z,2020-04-07T19:08:20.021Z,2020-04-07T19:08:46.848Z,19,True,process-0,89292826,NORMAL,CronApi,379898,,61,0,0.5,0,0,2,36,2,29,0,1,0,19,0,90210,1153507,modified_apply_for_mortgage
2095,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T19:08:40.732Z,2020-04-07T19:08:15.028Z,2020-04-07T19:08:41.789Z,28,True,process-0,89292826,NORMAL,CronApi,379898,,43,0,3.2,0,0,1,19,2,58,0,1,0,27,0,95307,1153507,modified_apply_for_mortgage
2096,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T19:08:38.614Z,2020-04-07T19:08:10.028Z,2020-04-07T19:08:39.325Z,26,True,process-0,89292826,NORMAL,CronApi,379898,,57,0,1.8,0,0,3,33,1,55,0,1,0,26,0,92630,1153507,modified_apply_for_mortgage
2097,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T19:08:38.584Z,2020-04-07T19:08:05.017Z,2020-04-07T19:08:38.873Z,15,True,process-0,89292826,NORMAL,CronApi,379898,,55,0,0.2,0,0,1,31,2,23,0,1,0,14,0,94122,1153507,modified_apply_for_mortgage
2098,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T19:08:40.606Z,2020-04-07T19:08:00.023Z,2020-04-07T19:08:40.808Z,22,True,process-0,89292826,NORMAL,CronApi,379898,,30,0,1.9,0,0,3,4,1,38,0,1,0,21,0,90245,1153507,modified_apply_for_mortgage
2099,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T19:08:08.485Z,2020-04-07T19:07:55.020Z,2020-04-07T19:08:08.835Z,18,True,process-0,89292826,NORMAL,CronApi,379898,,51,0,3.3,1,0,3,25,1,181,589,1,1,17,1,95051,1153507,modified_apply_for_mortgage
2100,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T19:08:16.607Z,2020-04-07T19:07:50.318Z,2020-04-07T19:08:16.712Z,317,True,process-0,89292826,NORMAL,CronApi,379898,,50,1,3,0,0,2,24,3,82,0,1,0,316,0,90291,1153507,modified_apply_for_mortgage
2101,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T19:08:16.782Z,2020-04-07T19:07:45.030Z,2020-04-07T19:08:16.874Z,28,True,process-0,89292826,NORMAL,CronApi,379898,,34,0,4.8,1,1,3,9,1,191,0,1,1,29,0,94086,1153507,modified_apply_for_mortgage
2102,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T19:08:08.479Z,2020-04-07T19:07:40.016Z,2020-04-07T19:08:08.957Z,14,True,process-0,89292826,NORMAL,CronApi,379898,,44,0,0.8,0,1,3,20,1,69,0,1,0,14,0,95814,1153507,modified_apply_for_mortgage
2103,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T19:08:16.788Z,2020-04-07T19:07:35.015Z,2020-04-07T19:08:16.865Z,14,True,process-0,89292826,NORMAL,CronApi,379898,,63,0,1.2,0,0,2,39,4,40,0,1,0,13,0,91311,1153507,modified_apply_for_mortgage
2104,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T19:08:10.692Z,2020-04-07T19:07:30.017Z,2020-04-07T19:08:11.289Z,16,True,process-0,89292826,NORMAL,CronApi,379898,,64,0,2.4,0,0,1,39,3,73,185,0,0,15,0,90073,1153507,modified_apply_for_mortgage
2105,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T19:07:46.600Z,2020-04-07T19:07:25.027Z,2020-04-07T19:07:46.857Z,25,True,process-0,89292826,NORMAL,CronApi,379898,,28,0,2,0,0,1,2,2,140,0,1,0,24,0,92122,1153507,modified_apply_for_mortgage
2106,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T19:07:40.651Z,2020-04-07T19:07:20.017Z,2020-04-07T19:07:40.790Z,14,True,process-0,89292826,NORMAL,CronApi,379898,,56,0,1,0,0,2,29,3,51,0,1,0,13,0,94080,1153507,modified_apply_for_mortgage
2107,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T19:07:38.582Z,2020-04-07T19:07:15.026Z,2020-04-07T19:07:38.839Z,25,True,process-0,89292826,NORMAL,CronApi,379898,,44,0,0.6,0,0,3,19,1,30,0,1,0,24,0,94501,1153507,modified_apply_for_mortgage
2108,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T19:07:46.918Z,2020-04-07T19:07:10.028Z,2020-04-07T19:07:47.057Z,27,True,process-0,89292826,NORMAL,CronApi,379898,,58,0,1.2,0,0,3,34,1,35,0,1,0,26,0,94122,1153507,modified_apply_for_mortgage
2109,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T19:07:40.628Z,2020-04-07T19:07:05.013Z,2020-04-07T19:07:40.888Z,11,True,process-0,89292826,NORMAL,CronApi,379898,,35,0,2.3,0,0,1,10,3,62,0,0,0,11,0,93106,1153507,modified_apply_for_mortgage
2110,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T19:07:38.596Z,2020-04-07T19:07:00.022Z,2020-04-07T19:07:38.850Z,20,True,process-0,89292826,NORMAL,CronApi,379898,,30,0,2.4,0,0,2,6,1,41,0,1,0,20,0,90095,1153507,modified_apply_for_mortgage
2111,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T19:07:16.821Z,2020-04-07T19:06:55.031Z,2020-04-07T19:07:16.979Z,29,True,process-0,89292826,NORMAL,CronApi,379898,,43,0,0.3,0,0,1,19,1,81,218,1,0,28,0,90245,1153507,modified_apply_for_mortgage
2112,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T19:07:10.665Z,2020-04-07T19:06:50.020Z,2020-04-07T19:07:10.742Z,19,True,process-0,89292826,NORMAL,CronApi,379898,,62,0,1.8,0,0,3,38,1,78,0,0,0,19,0,92009,1153507,modified_apply_for_mortgage
2113,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T19:07:08.541Z,2020-04-07T19:06:45.021Z,2020-04-07T19:07:09.223Z,20,True,process-0,89292826,NORMAL,CronApi,379898,,45,0,0.2,0,0,1,19,1,22,0,1,0,20,0,90639,1153507,modified_apply_for_mortgage
2114,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T19:07:08.543Z,2020-04-07T19:06:40.027Z,2020-04-07T19:07:09.197Z,25,True,process-0,89292826,NORMAL,CronApi,379898,,39,0,1.4,0,0,3,15,1,25,0,0,0,25,0,93023,1153507,modified_apply_for_mortgage
2115,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T19:07:08.616Z,2020-04-07T19:06:35.028Z,2020-04-07T19:07:09.155Z,28,True,process-0,89292826,NORMAL,CronApi,379898,,45,0,0.8,0,1,3,21,1,63,245,1,0,28,0,95621,1153507,modified_apply_for_mortgage
2116,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T19:07:08.491Z,2020-04-07T19:06:30.029Z,2020-04-07T19:07:09.141Z,28,True,process-0,89292826,NORMAL,CronApi,379898,,54,0,0.4,0,0,3,28,2,31,0,0,0,28,0,92130,1153507,modified_apply_for_mortgage
2117,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T19:06:46.822Z,2020-04-07T19:06:25.017Z,2020-04-07T19:06:47.005Z,15,True,process-0,89292826,NORMAL,CronApi,379898,,38,0,1.4,0,1,2,13,2,19,120,0,0,15,0,92069,1153507,modified_apply_for_mortgage
2118,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T19:06:46.777Z,2020-04-07T19:06:20.891Z,2020-04-07T19:06:46.989Z,890,True,process-0,89292826,SLOW,CronApi,379898,,39,3,6,1,1,3,9,2,118,246,1,1,889,0,93555,1153507,modified_apply_for_mortgage
2119,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T19:06:38.609Z,2020-04-07T19:06:15.026Z,2020-04-07T19:06:39.039Z,24,True,process-0,89292826,NORMAL,CronApi,379898,,62,0,1.67,0,0,3,32,4,53,142,0,0,23,0,96001,1153507,modified_apply_for_mortgage
2120,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T19:06:46.839Z,2020-04-07T19:06:10.028Z,2020-04-07T19:06:47.006Z,26,True,process-0,89292826,NORMAL,CronApi,379898,,57,0,1.6,0,0,3,32,3,64,0,1,0,26,0,95138,1153507,modified_apply_for_mortgage
2121,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T19:06:38.527Z,2020-04-07T19:06:05.026Z,2020-04-07T19:06:39.187Z,25,True,process-0,89292826,NORMAL,CronApi,379898,,37,0,2.1,0,0,1,11,3,69,0,0,0,25,1,91911,1153507,modified_apply_for_mortgage
2122,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T19:06:38.588Z,2020-04-07T19:06:00.032Z,2020-04-07T19:06:39.102Z,31,True,process-0,89292826,NORMAL,CronApi,379898,,48,0,1.6,0,0,2,24,1,54,186,1,0,18,0,95616,1153507,modified_apply_for_mortgage
2123,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T19:06:16.844Z,2020-04-07T19:05:55.015Z,2020-04-07T19:06:17.061Z,13,True,process-0,89292826,NORMAL,CronApi,379898,,57,0,0.9,0,0,1,33,4,134,198,1,1,12,0,92110,1153507,modified_apply_for_mortgage
2124,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T19:06:16.807Z,2020-04-07T19:05:50.325Z,2020-04-07T19:06:16.972Z,324,True,process-0,89292826,NORMAL,CronApi,379898,,42,1,4.8,1,0,2,16,3,191,0,1,1,323,1,94304,1153507,modified_apply_for_mortgage
2125,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T19:06:08.533Z,2020-04-07T19:05:45.032Z,2020-04-07T19:06:09.022Z,30,True,process-0,89292826,NORMAL,CronApi,379898,,60,0,0.5,0,0,2,35,3,52,0,0,0,29,0,94709,1153507,modified_apply_for_mortgage
2126,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T19:06:16.774Z,2020-04-07T19:05:40.016Z,2020-04-07T19:06:16.953Z,14,True,process-0,89292826,NORMAL,CronApi,379898,,43,0,3.8,0,0,3,18,2,83,112,0,0,14,0,95616,1153507,modified_apply_for_mortgage
2127,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T19:06:10.643Z,2020-04-07T19:05:35.017Z,2020-04-07T19:06:11.091Z,15,True,process-0,89292826,NORMAL,CronApi,379898,,56,0,1.7,0,1,2,30,3,101,0,0,0,15,0,90048,1153507,modified_apply_for_mortgage
2128,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T19:06:10.724Z,2020-04-07T19:05:30.014Z,2020-04-07T19:06:11.018Z,12,True,process-0,89292826,NORMAL,CronApi,379898,,50,0,0.5,0,0,2,26,4,22,112,1,0,12,0,92037,1153507,modified_apply_for_mortgage
2129,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T19:05:46.784Z,2020-04-07T19:05:25.016Z,2020-04-07T19:05:46.877Z,14,True,process-0,89292826,NORMAL,CronApi,379898,,42,0,0.3,0,0,1,18,1,115,0,0,0,14,0,93711,1153507,modified_apply_for_mortgage
2130,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T19:05:46.851Z,2020-04-07T19:05:20.015Z,2020-04-07T19:05:46.906Z,13,True,process-0,89292826,NORMAL,CronApi,379898,,42,0,0.4,0,0,1,17,2,98,275,1,0,13,0,92866,1153507,modified_apply_for_mortgage
2131,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T19:05:46.862Z,2020-04-07T19:05:15.023Z,2020-04-07T19:05:47.111Z,21,True,process-0,89292826,NORMAL,CronApi,379898,,25,0,2,0,0,1,-1,2,112,241,1,0,21,0,92507,1153507,modified_apply_for_mortgage
2132,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T19:05:46.862Z,2020-04-07T19:05:10.013Z,2020-04-07T19:05:47.111Z,11,True,process-0,89292826,NORMAL,CronApi,379898,,38,0,0,0,0,1,14,2,91,0,1,0,11,0,95060,1153507,modified_apply_for_mortgage
2133,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T19:05:38.568Z,2020-04-07T19:05:05.025Z,2020-04-07T19:05:38.895Z,23,True,process-0,89292826,NORMAL,CronApi,379898,,56,0,1.4,0,0,3,26,3,50,0,0,0,22,0,90095,1153507,modified_apply_for_mortgage
2134,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T19:05:40.724Z,2020-04-07T19:05:00.014Z,2020-04-07T19:05:41.765Z,12,True,process-0,89292826,NORMAL,CronApi,379898,,39,0,1.2,0,1,3,14,3,85,107,1,0,11,0,94005,1153507,modified_apply_for_mortgage
2135,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T19:05:10.688Z,2020-04-07T19:04:55.024Z,2020-04-07T19:05:11.070Z,22,True,process-0,89292826,NORMAL,CronApi,379898,,43,0,6.67,0,0,1,19,2,201,0,1,0,21,1,94305,1153507,modified_apply_for_mortgage
2136,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T19:05:10.713Z,2020-04-07T19:04:50.020Z,2020-04-07T19:05:11.182Z,18,True,process-0,89292826,NORMAL,CronApi,379898,,61,0,0.4,0,0,2,36,4,10,0,1,0,18,0,91365,1153507,modified_apply_for_mortgage
2137,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T19:05:08.525Z,2020-04-07T19:04:45.031Z,2020-04-07T19:05:08.917Z,30,True,process-0,89292826,NORMAL,CronApi,379898,,59,0,0.2,0,0,1,33,1,34,0,1,0,30,0,94115,1153507,modified_apply_for_mortgage
2138,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T19:05:08.627Z,2020-04-07T19:04:40.017Z,2020-04-07T19:05:08.904Z,15,True,process-0,89292826,NORMAL,CronApi,379898,,50,0,0.1,0,0,1,24,4,43,0,1,0,15,0,95630,1153507,modified_apply_for_mortgage
2139,1,appdmsu_c1887a44-cf00-4a84-8fa7-10a24c6638b1,DataGenerator,163806,2020-04-07T19:05:08.528Z,2020-04-07T19:04:35.019Z,2020-04-07T19:05:08.916Z,17,True,process-0,89292826,NORMAL,CronApi,379898,,54,0,0.1,0,0,3,29,1,98,0,0,0,16,0,93065,1153507,modified_apply_for_mortgage
